time,timestamp,frontend_recommendationservice,cartservice_redis-cart,adservice_mysql,checkoutservice_productcatalogservice,recommendationservice_productcatalogservice,gateway_nats,checkoutservice_cartservice,frontend_adservice,checkoutservice_shippingservice,frontend_productcatalogservice,frontend_shippingservice,productcatalogservice_mysql,checkoutservice_emailservice,frontend_cartservice,checkoutservice_paymentservice,frontend_currencyservice,checkoutservice_currencyservice,frontend_checkoutservice
2022-08-20 22:12:30.72632539 +0000 UTC m=+46201.080509406,1661033550,0.01870967741935484,0.7078666666666666,8.148,0.003,0.0031025641025641025,0.019600000000000003,0.003,0.018571428571428572,0.003,0.0030902255639097746,0.0030714285714285717,14.828266666666666,0.003,0.003053571428571429,0.003,0.0083,0.0035714285714285713,0.21249999999999997
2022-08-20 22:13:30.862159857 +0000 UTC m=+46261.216343889,1661033610,0.01957446808510638,0.7687999999999999,7.392,0.0031538461538461538,0.003265060240963856,0.02,0.003,0.01831818181818182,0.003,0.003142857142857143,0.003,15.937466666666667,0.003,0.003015151515151515,0.003,0.007499999999999996,0.0075,0.19
2022-08-20 22:14:30.715961663 +0000 UTC m=+46321.070145669,1661033670,0.02021276595744681,0.6356666666666666,6.216,0.003,0.0031951219512195124,0.019600000000000003,0.003,0.018529411764705885,0.003,0.0031164021164021166,0.003057142857142857,14.8524,0.003,0.0030606060606060605,0.003,0.004435643564356436,0.004,0.175
2022-08-20 22:15:30.677570338 +0000 UTC m=+46381.031754343,1661033730,0.01902777777777778,0.5874666666666667,7.812,0.0032222222222222222,0.0031882352941176467,0.02,0.003,0.01908653846153846,0.003,0.003138053097345133,0.003,13.9788,0.003,0.00304,0.003,0.00734375,0.05625,0.2125
2022-08-20 22:16:30.591812043 +0000 UTC m=+46440.945996048,1661033790,0.020199999999999996,0.6652666666666667,8.064,0.003,0.003197530864197531,0.019600000000000003,0.003,0.01782608695652174,0.003,0.0030904347826086957,0.003,15.963733333333334,0.003,0.003157894736842105,0.003,0.00814814814814815,0.0046,0.75
2022-08-20 22:17:30.818295892 +0000 UTC m=+46501.172479898,1661033850,0.01761904761904762,0.6247333333333334,8.148,0.003,0.003090909090909091,0.02,0.0032857142857142855,0.018375,0.003,0.0030648464163822524,0.003,14.654399999999999,0.003,0.0030181818181818187,0.003,0.004562189054726368,0.0625,0.25
2022-08-20 22:18:30.963798375 +0000 UTC m=+46561.317982386,1661033910,0.01903061224489796,0.6160666666666668,8.652,0.003,0.0032253521126760563,0.019600000000000003,0.0032222222222222222,0.01880952380952381,0.003,0.003059171597633136,0.003,13.426666666666666,0.005,0.003070175438596491,0.003,0.005288461538461537,0.00625,0.175
2022-08-20 22:19:30.751819853 +0000 UTC m=+46621.106003858,1661033970,0.017368421052631578,0.6818,7.812,0.003,0.0031666666666666666,0.02,0.003,0.0196875,0.003,0.003103756708407871,0.003,15.745866666666666,0.003,0.0030761904761904763,0.003,0.030729166666666648,0.0075,0.2
2022-08-20 22:20:30.678494793 +0000 UTC m=+46681.032678799,1661034030,0.02173076923076923,0.5734,8.064,0.003,0.003160919540229885,0.019600000000000003,0.003,0.019166666666666665,0.003,0.0031164383561643836,0.002928571428571429,15.024133333333333,0.003,0.003019047619047619,,0.004138888888888889,,0.175
2022-08-20 22:21:30.676496586 +0000 UTC m=+46741.030680621,1661034090,0.01676829268292683,0.5693333333333334,8.736,0.003363636363636364,0.003116279069767442,0.02,0.003,0.017875,0.003,0.0031335676625659056,0.003,14.1768,0.0036666666666666666,0.0030606060606060605,0.003,0.004220183486238533,0.005,0.2
2022-08-20 22:22:30.721714376 +0000 UTC m=+46801.075898388,1661034150,0.016450000000000003,0.662,7.896,0.003,0.0030930232558139537,0.019600000000000003,0.003,0.017941176470588238,0.002777777777777778,0.0030475382003395586,0.003,15.173866666666667,0.003,0.0030980392156862747,0.004,0.00690476190476191,0.025,0.21249999999999997
2022-08-20 22:23:30.918249437 +0000 UTC m=+46861.272433443,1661034210,0.020096153846153847,0.5830666666666667,8.064,0.003,0.003384615384615385,0.02,0.003,0.017794117647058825,0.003,0.003081560283687943,0.003,15.178133333333333,0.003,0.003017699115044248,0.003,0.004803278688524591,0.003363636363636364,0.1
2022-08-20 22:24:30.704136798 +0000 UTC m=+46921.058320811,1661034270,0.019056603773584903,0.6232000000000001,7.308,0.0036666666666666666,0.00320253164556962,0.019600000000000003,0.003,0.017633928571428568,0.003,0.0031910331384015595,0.0031666666666666666,14.5664,0.01,0.0030508474576271187,0.003,0.00498989898989899,0.00425,0.375
2022-08-20 22:25:30.738186615 +0000 UTC m=+46981.092370628,1661034330,0.018671875,0.6903333333333334,7.392,0.003,0.0031839080459770113,0.02,0.0032222222222222222,0.018942307692307692,0.003,0.0030739495798319328,0.003,14.520266666666666,0.003,0.0030162601626016264,0.003,0.004923076923076923,0.06785714285714285,0.175
2022-08-20 22:26:30.84772886 +0000 UTC m=+47041.201912874,1661034390,0.02102040816326531,0.6024666666666667,7.98,0.003,0.0030714285714285717,0.019600000000000003,0.0032857142857142855,0.01825,0.003,0.0031102661596958173,0.003090909090909091,13.7084,0.003,0.003055045871559633,0.003,0.004274418604651162,0.003999999999999999,0.175
2022-08-20 22:27:30.761421839 +0000 UTC m=+47101.115605852,1661034450,0.01890625,0.5662,7.896,0.00325,0.003292682926829268,0.02,0.003,0.01953125,0.003,0.0031631944444444446,0.003,14.260533333333333,0.003,0.003019047619047619,0.003,0.004746031746031747,0.075,0.175
2022-08-20 22:28:30.731416432 +0000 UTC m=+47161.085600445,1661034510,0.0190625,0.6731333333333334,8.652,0.003,0.003285714285714286,0.019600000000000003,0.003,0.0185,0.003,0.003079365079365079,0.0029333333333333334,15.717466666666667,0.003,0.003017241379310345,0.003,0.004354838709677419,0.004066666666666666,0.1625
2022-08-20 22:29:30.794027212 +0000 UTC m=+47221.148211221,1661034570,0.0209375,0.5610666666666667,8.484,0.003181818181818182,0.0031176470588235292,0.020399999999999998,0.003,0.01847826086956522,0.003,0.003100371747211896,0.003,13.686399999999999,0.003,0.003037037037037037,0.003,0.005125,0.028125,0.2
2022-08-20 22:30:30.589489737 +0000 UTC m=+47280.943673751,1661034630,0.017049999999999996,0.5953333333333334,8.568,0.0034000000000000002,0.0031411764705882353,0.019600000000000003,0.003,0.01847826086956522,0.003,0.003109540636042403,0.002916666666666667,14.650133333333333,0.005,0.0030350877192982456,0.003,0.004601990049751244,0.0375,0.175
2022-08-20 22:31:30.7517346 +0000 UTC m=+47341.105918605,1661034690,0.019136363636363635,0.6491333333333333,8.82,0.003,0.0033250000000000003,0.02,0.003,0.0184375,0.003,0.0031543985637342907,0.003,15.657866666666667,0.003,0.003019047619047619,0.003,0.00474585635359116,0.004333333333333333,0.2
2022-08-20 22:32:30.875855637 +0000 UTC m=+47401.230039652,1661034750,0.02,0.46853333333333336,8.652,0.0036666666666666666,0.003189189189189189,0.019600000000000003,0.003,0.018522727272727274,0.003,0.0030466926070038913,0.003,12.777333333333335,0.003,0.003,0.003,0.008854166666666665,0.005,0.175
2022-08-20 22:33:30.692385027 +0000 UTC m=+47461.046569032,1661034810,0.017894736842105265,0.7896666666666666,8.736,0.003,0.003279569892473118,0.02,0.003,0.018272058823529412,0.002777777777777778,0.0030900621118012425,0.0029375,17.454,0.003,0.003015748031496063,0.003,0.004472222222222222,0.0035714285714285713,0.175
2022-08-20 22:34:30.615761825 +0000 UTC m=+47520.969945830,1661034870,0.018389830508474578,0.6898666666666666,7.56,0.0032,0.003206896551724138,0.019600000000000003,0.003,0.018221153846153845,0.003,0.0031196013289036544,0.003,14.802,0.0036666666666666666,0.003185185185185185,0.003,0.009875,0.0038571428571428567,0.25
2022-08-20 22:35:30.641297359 +0000 UTC m=+47580.995481375,1661034930,0.019558823529411767,0.6293333333333334,8.064,0.0031666666666666666,0.0033023255813953486,0.02,0.003,0.018815789473684213,0.003,0.0031501706484641638,0.003,16.0276,0.003,0.0030695652173913044,0.003,0.0039649122807017545,0.004555555555555556,0.19375
2022-08-20 22:36:30.761200433 +0000 UTC m=+47641.115384492,1661034990,0.01890625,0.5662,8.652,0.00325,0.0031379310344827587,0.019600000000000003,0.003,0.01875,0.003,0.0031371841155234657,0.003,14.016399999999999,0.003,0.003019417475728155,0.003,0.0044666666666666665,0.003,0.175
2022-08-20 22:37:30.54220304 +0000 UTC m=+47700.896387071,1661035050,0.018333333333333337,0.7153333333333334,7.896,0.003235294117647059,0.0030776699029126217,0.02,0.0032222222222222222,0.01790178571428571,0.003,0.0031651651651651656,0.002945945945945946,16.309333333333335,0.0035,0.0031,0.003,0.00661764705882353,0.0175,0.3125
2022-08-20 22:38:30.79580175 +0000 UTC m=+47761.149985756,1661035110,0.017222222222222222,0.6177333333333334,8.316,0.003,0.003164705882352941,0.019600000000000003,0.003,0.018157894736842102,0.003,0.003146690518783542,0.0030833333333333333,14.912,0.003,0.00305607476635514,0.003,0.003914529914529915,0.003,0.1
2022-08-20 22:39:30.790185593 +0000 UTC m=+47821.144369598,1661035170,0.020053191489361702,0.5692,7.14,0.003,0.0030235294117647057,0.02,0.003,0.018333333333333333,0.003,0.003063432835820895,0.003076923076923077,13.591333333333335,0.004,0.0030851063829787236,0.003,0.004694736842105263,0.0048,0.225
2022-08-20 22:40:30.575654775 +0000 UTC m=+47880.929838780,1661035230,0.017763157894736842,0.6398666666666667,7.728,0.003,0.0032278481012658227,0.019600000000000003,0.003,0.018125,0.003,0.0030795660036166367,0.0031538461538461538,14.438666666666666,0.003,0.0030854700854700857,0.003,0.007999999999999998,0.0034000000000000002,0.15
2022-08-20 22:41:30.939339128 +0000 UTC m=+47941.293523142,1661035290,0.01764705882352941,0.6282666666666666,7.056,0.0035,0.0032278481012658227,0.02,0.003,0.018055555555555557,0.0027142857142857142,0.003103321033210332,0.003,14.907733333333333,0.0036666666666666666,0.003058252427184466,0.003,0.004471502590673575,0.0038000000000000004,0.3333333333333333
2022-08-20 22:42:30.702815485 +0000 UTC m=+48001.056999513,1661035350,0.019941860465116278,0.6515333333333333,7.14,0.00325,0.0031379310344827587,0.019600000000000003,0.0031538461538461538,0.02019230769230769,0.0028461538461538463,0.0031384083044982704,0.003,14.762266666666667,0.003,0.0030877192982456145,0.003,0.0047872340425531915,0.003923076923076923,0.175
2022-08-20 22:43:30.615762113 +0000 UTC m=+48060.969946134,1661035410,0.018365384615384613,0.7289333333333333,9.072,0.0032,0.003150537634408602,0.02,0.003,0.0175,0.003,0.0030876623376623375,0.003,16.7408,0.003,0.003,0.003,0.0044489795918367355,0.029166666666666664,0.3333333333333333
2022-08-20 22:44:30.817974587 +0000 UTC m=+48121.172158593,1661035470,0.01918103448275862,0.6734666666666667,8.652,0.0032,0.0033720930232558136,0.019600000000000003,0.003181818181818182,0.01776785714285714,0.003,0.003208754208754209,0.003,16.236933333333333,0.004333333333333333,0.0030695652173913044,0.003,0.004293103448275861,0.003588235294117647,0.1375
2022-08-20 22:45:30.594126744 +0000 UTC m=+48180.948310748,1661035530,0.018405172413793105,0.6596000000000001,7.644,0.0036666666666666666,0.003222222222222222,0.019600000000000003,0.0032,0.0190983606557377,0.003,0.003096774193548387,0.003,14.760133333333334,0.003,0.003018348623853211,0.003,0.009404761904761902,0.004200000000000001,0.175
2022-08-20 22:46:30.838005293 +0000 UTC m=+48241.192189298,1661035590,0.0184375,0.553,8.064,0.003,0.0031149425287356324,0.019600000000000003,0.003,0.0175,0.003,0.0030869565217391303,0.0031666666666666666,14.130666666666666,0.003,0.0030186915887850463,0.004,0.004555555555555556,0.0038000000000000004,0.2
2022-08-20 22:47:30.650947994 +0000 UTC m=+48301.005132000,1661035650,0.016828358208955223,0.7105333333333334,8.4,0.003,0.00310752688172043,0.019600000000000003,0.003,0.01908653846153846,0.003,0.003073836276083467,0.0028888888888888888,16.77133333333333,0.0036666666666666666,0.003032,0.003,0.004103139013452915,0.017499999999999995,0.1375
2022-08-20 22:48:30.73964288 +0000 UTC m=+48361.093826885,1661035710,0.018780487804878048,0.6745333333333333,6.888,0.003,0.003278481012658228,0.019600000000000003,0.003,0.018529411764705885,0.003,0.0031395348837209304,0.002935483870967742,16.421466666666667,0.003,0.003018867924528302,0.003,0.004708333333333334,0.004,0.175
2022-08-20 22:49:30.757203929 +0000 UTC m=+48421.111387945,1661035770,0.0184375,0.6722666666666667,7.728,0.003,0.003160919540229885,0.019600000000000003,0.0032222222222222222,0.017236842105263158,0.003,0.0031727115716753016,0.003,14.975866666666667,0.003,0.003015625,0.003,0.01343749999999999,0.031250000000000014,0.175
2022-08-20 22:50:30.936395757 +0000 UTC m=+48481.290579802,1661035830,0.01984375,0.6774,8.4,0.003,0.00317948717948718,0.019600000000000003,0.003,0.018262711864406783,0.003,0.0030845588235294116,0.003,14.584133333333334,0.003,0.003017094017094017,0.003,0.004733333333333333,0.0175,0.15
2022-08-20 22:51:30.852729804 +0000 UTC m=+48541.206913821,1661035890,0.0211,0.7732666666666667,7.896,0.0035,0.003376470588235294,0.019600000000000003,0.0031538461538461538,0.01868421052631579,0.003,0.0031669394435351883,0.003,16.830933333333334,0.003,0.00311965811965812,0.003,0.004781818181818182,0.04375,0.2
2022-08-20 22:52:30.81281197 +0000 UTC m=+48601.166995983,1661035950,0.01983606557377049,0.6674,8.148,0.003125,0.0032962962962962963,0.019600000000000003,0.0031538461538461538,0.019166666666666665,0.003,0.0031024734982332152,0.003,15.2264,0.003,0.003152380952380952,0.003,0.01441176470588234,0.0048,0.205
2022-08-20 22:53:30.77728728 +0000 UTC m=+48661.131471286,1661036010,0.01879807692307692,0.73,8.82,0.0031666666666666666,0.0033170731707317072,0.019600000000000003,0.003,0.019681818181818182,0.003,0.003131756756756757,0.003,16.0652,0.0036666666666666666,0.0030991735537190084,0.003,0.004990291262135923,0.0035,0.2125
2022-08-20 22:54:30.596140559 +0000 UTC m=+48720.950324564,1661036070,0.020691489361702124,0.6296666666666666,7.224,0.003,0.003421052631578948,0.019600000000000003,0.003181818181818182,0.019414893617021277,0.003,0.003170909090909091,0.003,14.408133333333334,0.003,0.003074766355140187,0.003,0.004582887700534759,0.025,0.225
2022-08-20 22:55:30.780229267 +0000 UTC m=+48781.134413272,1661036130,0.019450000000000002,0.5708,7.308,0.003,0.0031515151515151513,0.019600000000000003,0.003,0.018389830508474574,0.003,0.0030844444444444443,0.003,12.953333333333333,0.003,0.0030192307692307693,0.003,0.011249999999999994,0.055,0.2125
2022-08-20 22:56:30.543795645 +0000 UTC m=+48840.897979659,1661036190,0.01375,0.6612666666666667,8.904,0.003142857142857143,0.003,0.019600000000000003,0.003,0.01849056603773585,0.003,0.003103386809269162,0.0028095238095238095,15.5656,0.003,0.003072072072072072,0.003,0.004080851063829787,0.004411764705882353,0.2
2022-08-20 22:57:30.898855207 +0000 UTC m=+48901.253039223,1661036250,0.019339622641509437,0.7347333333333333,7.812,0.0034,0.0033703703703703704,0.019600000000000003,0.003,0.018017241379310343,0.0028666666666666667,0.0031590106007067134,0.003,15.9176,0.003,0.0030165289256198348,0.003,0.0041130434782608695,0.003769230769230769,0.2
2022-08-20 22:58:30.546392505 +0000 UTC m=+48960.900576510,1661036310,0.018815789473684213,0.6946,7.476,0.003181818181818182,0.0034117647058823533,0.019600000000000003,0.00325,0.01818181818181818,0.003,0.0031104536489151876,0.003,14.799866666666667,0.003,0.003058252427184466,0.003,0.004959390862944163,0.004454545454545455,0.19375
2022-08-20 22:59:30.952776359 +0000 UTC m=+49021.306960373,1661036370,0.0175,0.6651333333333334,7.308,0.003,0.0032352941176470584,0.019600000000000003,0.003,0.016964285714285716,0.003,0.003157804459691252,0.003,15.664266666666666,0.003,0.003017857142857143,0.003,0.005546874999999998,0.005,0.175
2022-08-20 23:00:30.675853665 +0000 UTC m=+49081.030037671,1661036430,0.020053191489361702,0.6154666666666667,7.812,0.003,0.0031315789473684214,0.019600000000000003,0.003,0.020714285714285716,0.003,0.0030574712643678162,0.003,13.512533333333334,0.003,0.003072072072072072,0.003,0.005073529411764706,0.01,0.25
2022-08-20 23:01:30.955477639 +0000 UTC m=+49141.309661681,1661036490,0.018421052631578946,0.7616666666666666,7.14,0.0031176470588235292,0.003282051282051282,0.019600000000000003,0.003,0.018157894736842106,0.003,0.0030942028985507246,0.003064516129032258,16.467599999999997,0.003,0.0030508474576271187,0.003,0.004324200913242009,0.0041818181818181815,0.29166666666666663
2022-08-20 23:02:30.79064686 +0000 UTC m=+49201.144830877,1661036550,0.020200000000000003,0.723,7.644,0.003,0.003181818181818182,0.019600000000000003,0.003,0.01877358490566038,0.00275,0.003060402684563758,0.002925925925925926,16.529333333333334,0.003,0.0030683760683760685,0.003,0.004130044843049327,0.004454545454545455,0.175
2022-08-20 23:03:31.027456328 +0000 UTC m=+49261.381640338,1661036611,0.01925531914893617,0.7118,8.988,0.003142857142857143,0.003150537634408602,0.019600000000000003,0.0032222222222222222,0.01761904761904762,0.003,0.003065522620904836,0.003,17.0048,0.003,0.0030353982300884955,0.003,0.004957894736842105,0.004090909090909091,0.1
2022-08-20 23:04:30.695907354 +0000 UTC m=+49321.050091360,1661036670,0.018214285714285714,0.597,8.568,0.003,0.003222222222222222,0.019600000000000003,0.003,0.018771186440677965,0.003,0.003118067978533095,0.003,16.078,0.003,0.00305607476635514,0.003,0.004279999999999999,0.005,0.375
2022-08-20 23:05:30.580543308 +0000 UTC m=+49380.934727313,1661036730,0.0175,0.6714666666666667,8.316,0.003,0.0030930232558139537,0.019600000000000003,0.003,0.018262711864406783,0.003,0.0031071428571428574,0.003,16.069466666666667,0.003,0.0030353982300884955,0.003,0.004744292237442922,0.004333333333333333,0.1375
2022-08-20 23:06:30.736926222 +0000 UTC m=+49441.091110237,1661036790,0.017833333333333333,0.6995333333333333,8.484,0.003,0.003086021505376344,0.019600000000000003,0.003,0.017862903225806453,0.003,0.0030965058236272877,0.003,16.091466666666665,0.0036666666666666666,0.003033333333333333,0.003,0.003928870292887029,0.0075,0.25
2022-08-20 23:07:30.762710866 +0000 UTC m=+49501.116894889,1661036850,0.01913636363636364,0.6202666666666666,7.98,0.0038000000000000004,0.0030666666666666668,0.019600000000000003,0.0032222222222222222,0.017909090909090906,0.0028461538461538463,0.0030761245674740486,0.003,14.634533333333334,0.003,0.003053571428571429,0.003,0.004376744186046512,0.0031666666666666666,0.175
2022-08-20 23:08:30.679503222 +0000 UTC m=+49561.033687252,1661036910,0.01877358490566038,0.5953999999999999,8.82,0.003,0.0033116883116883116,0.019600000000000003,0.003,0.01891509433962264,0.003,0.0030942028985507246,0.003,13.908533333333333,0.003,0.0030357142857142857,0.003,0.00492,0.05,0.375
